article_id,published,title,url,feed_label,Bank1,Bank2
d956ccbb,2018-03-01,EBRD intends to buy 25% of state-owned banks in EGX,http://www.egypttoday.com/Article/3/44157/EBRD-intends-to-buy-25-of-state-owned-banks-in,NEWS EBRD - All streams,ebrd,NA
e8db2ad7,2017-12-31,"Plan was floated to wipe Soviet debt in exchange for nuclear disarmament, files show",https://luxoraleader.com/plan-was-floated-to-wipe-soviet-debt-in-exchange-for-nuclear-disarmament-files-show/376880/,NEWS EBRD - All streams,ebrd,NA
c034debf,2018-02-02,EBRD becomes shareholder in SEE-active ProCredit Holding,https://seenews.com/news/ebrd-becomes-shareholder-in-see-active-procredit-holding-600456,NEWS EBRD - All streams,ebrd,NA
c1d12e59,2018-05-08,PREVIEW-EBRD floats Africa expansion with heartland in flux,https://uk.reuters.com/article/ebrd-meeting-preview/preview-ebrd-floats-africa-expansion-with-heartland-in-flux-idUKL8N1SF2CU,NEWS EBRD - All streams,ebrd,NA
c70335ed,2018-03-01,EBRD to buy a 25% of upcoming gov't banks IPOs,http://www.egypttoday.com/Article/3/44157/EBRD-to-buy-a-25-of-upcoming-gov-t-banks,NEWS EBRD - All streams,ebrd,NA
d557697d,2018-02-27,Development bank EBRD sees near 25 percent drop in profits,https://uk.reuters.com/article/uk-ebrd-results/development-bank-ebrd-sees-near-25-percent-drop-in-profits-idUKKCN1GB337,NEWS EBRD - All streams,ebrd,NA
62f16a0e,2018-05-22,AfDB affirms the need to accelerate Africa's industrialisation,https://www.cnbcafrica.com/videos/2018/05/22/afdb-affirms-the-need-to-accelerate-africas-industrialisation/,NEWS AFDB- All Streams,afdb,NA
b6e91d1e,2018-05-02,"AIIB approves two new applicants, expands membership to 86",http://www.xinhuanet.com/english/2018-05/02/c_137150926.htm,NEWS AIIB - All Streams,aiib,NA
9f8663b3,2018-05-02,"AIIB approves Papua New Guinea and Kenya as new members, taking total to 86",http://www.scmp.com/news/china/diplomacy-defence/article/2144320/aiib-approves-papua-new-guinea-and-kenya-new-members,NEWS AIIB - All Streams,aiib,NA
7410804b,2018-05-01,AIIB Approves Membership of Papua New Guinea and Kenya,https://www.aiib.org/en/news-events/news/2018/20180502_001.html,NEWS AIIB - All Streams,aiib,NA
177631f2,2018-03-27,"ADB, JICA to Support 20,000 Smallholder Farmers with $163 Million Inclusive Agribusiness Deal",http://feedproxy.google.com/~r/adb_news/~3/0pjLL8IaGEY/adb-jica-support-20000-smallholder-farmers-163-million-inclusive-agribusiness-deal,NEWS ADB - All Streams,adb,jica
91170a17,2018-03-10,"ADB, ISA sign pact to promote solar energy",https://www.moneycontrol.com/news/business/adb-isa-sign-pact-to-promote-solar-energy-2525169.html,NEWS ADB - All Streams,adb,NA
e6c0abc,2018-03-26,ADB commits US$175.3 million in geothermal energy development in Western Indonesia,https://www.opengovasia.com/articles/adb-commits-us-175-3-million-in-geothermal-energy-development-in-western-indonesia,NEWS ADB - All Streams,adb,indonesia
5d5f87de,2018-03-10,"Asian Development Bank, International Solar Alliance sign pact to promote solar energy",https://economictimes.indiatimes.com/industry/energy/asian-development-bank-international-solar-alliance-sign-pact-to-promote-solar-energy/articleshow/63244451.cms,NEWS ADB - All Streams,adb,NA
b565dce8,2018-03-09,ADB talks importance of Southern Gas Corridor (Exclusive),https://en.trend.az/business/economy/2871019.html,NEWS ADB - All Streams,adb,NA
ee93098,2018-05-10,AfDB approves $1.5m for Jigawa solar power programme,http://sunnewsonline.com/afdb-approves-1-5m-for-jigawa-solar-power-programme/,NEWS AFDB- All Streams,afdb,NA
c3db1013,2018-05-05,AfDB approves $1.5m for Jigawa power project,https://www.vanguardngr.com/2018/05/afdb-approves-1-5m-for-jigawa-power-project/,NEWS AFDB- All Streams,afdb,NA
abddfd5d,2018-05-05,AfDB Approves $1.5m For Jigawa Power Project â€“ Independent Newspapers Limited,http://www.nigeriatoday.ng/2018/05/afdb-approves-1-5m-for-jigawa-power-project-independent-newspapers-limited/,NEWS AFDB- All Streams,afdb,NA
d6880e3b,2018-05-09,AfDB Approves $1.5m For Jigawa Solar Power Programme,http://www.nigeriatoday.ng/2018/05/afdb-approves-1-5m-for-jigawa-solar-power-programme/,NEWS AFDB- All Streams,afdb,NA
d128dc0b,2018-05-11,African Development Bank Approves $1.5 Million USD for Jigiwa On-Grid IPP Solar Power Procurement Program,http://allafrica.com/stories/201805110894.html,NEWS AFDB- All Streams,afdb,NA
56d050a1,2018-05-05,AfDB approves $1.5m for Jigawa power project,https://punchng.com/afdb-approves-1-5m-for-jigawa-power-project/,NEWS AFDB- All Streams,afdb,NA
e83d3955,2018-01-10,EBRD finances modernisation of Enguri power plant,https://www.txfnews.com/Ticker/Redirect/80381145-0e6f-4614-b278-75faf0add601?ShowSmallPage=True,NEWS EBRD - All streams,ebrd,NA
7d5df6ba,2018-02-01,Energean to get $180 million loan from EBRD,http://www.ekathimerini.com/225448/article/ekathimerini/business/energean-to-get-180-million-loan-from-ebrd,NEWS EBRD - All streams,ebrd,NA
836e2101,2018-03-25,ADB Boosts Support to Governments to Combat Money Laundering in Asia,http://feedproxy.google.com/~r/adb_news/~3/S2Od76lkFFI/adb-boosts-support-governments-combat-money-laundering-asia,NEWS ADB - All Streams,adb,NA
cc0c986,2018-01-23,Asia Pacific Microgrid Market Anticipated to Reach $22560.4 Million by 2026,https://www.prnewswire.com/news-releases/asia-pacific-microgrid-market-anticipated-to-reach-225604-million-by-2026-300587091.html,NEWS ADB - All Streams,adb,NA
e0fdfdf4,2018-02-13,AfDB approves $10m for African local currency bond Fund,https://newtelegraphonline.com/2018/02/afdb-approves-10m-african-local-currency-bond-fund/,NEWS AFDB- All Streams,afdb,NA
d5f85a2b,2018-02-06,AfDB Approves $10m Loan To Boost Fund'S Portfolio In Africa,https://www.naijanews.com/business/46175-afdb-approves-10m-loan-to-boost-funds-portfolio-in-africa,NEWS AFDB- All Streams,afdb,NA
3584ada2,2018-02-07,AfDB approves $10m loan to boost fund's portfolio in Africa,http://www.businessdayonline.com/afdb-approves-10m-loan-boost-funds-portfolio-africa/,NEWS AFDB- All Streams,afdb,NA
37d41203,2018-01-18,African Development Bank Approves US $500-Million Third and Final Tranche Budget Support Loan for Governance ...,http://allafrica.com/stories/201801180716.html,NEWS AFDB- All Streams,afdb,NA
779e66f6,2018-02-06,AfDB approves $10m for the African Local Currency Bond Fund,https://www.esi-africa.com/news/afdb-supports-local-currency-bond-issuers-across-africa/,NEWS AFDB- All Streams,afdb,NA
39251d3f,2018-02-08,AfDB approves $10 million loan to ALCB Fund,http://www.daily-mail.co.zm/afdb-approves-10-million-loan-to-alcb-fund/,NEWS AFDB- All Streams,afdb,NA
352663d2,2018-01-09,AfDB board approves third sovereign lending instrument,http://thenationonlineng.net/afdb-board-approves-third-sovereign-lending-instrument/,NEWS AFDB- All Streams,afdb,NA
4e36991c,2018-05-08,"Moroccan bank, AfDB allocate 100 mln USD to promote intra-african trade",http://www.xinhuanet.com/english/2018-05/08/c_137164762.htm,NEWS AFDB- All Streams,afdb,NA
c00216bf,2018-03-15,EBRD acquires 2.5-pct stake in Bank Audi,http://www.dailystar.com.lb/Business/Local/2018/Mar-16/441720-ebrd-acquires-25-pct-stake-in-bank-audi.ashx,NEWS EBRD - All streams,ebrd,NA
960123b9,2018-03-13,EBRD launches health bond,https://www.finchannel.com/business/72096-ebrd-launches-health-bond,NEWS EBRD - All streams,ebrd,NA
ab197992,2018-05-28,"Kiwis, ADB give K1.2mil for Bialla hydro upgrade",https://www.thenational.com.pg/kiwis-adb-give-k1-2mil-bialla-hydro-upgrade/,NEWS ADB - All Streams,adb,NA
d009c414,2018-05-04,ADB advises policies to harness tech for better economic growth,https://www.thenews.com.pk/print/312647-adb-advises-policies-to-harness-tech-for-better-economic-growth,NEWS ADB - All Streams,adb,NA
f65a8ded,2018-05-09,Crowding in Asia's private sector to accelerate infra development,http://www.nationmultimedia.com/detail/Economy/30344977,NEWS ADB - All Streams,adb,NA
4168b73b,2018-02-27,AIIB approves $1.5 billion of loans to India for infrastructure projects,http://www.livemint.com/Industry/w9icp6SUtAYE9LUgcHUeiP/AIIB-approves-15-billion-of-loans-to-India-for-infrastruct.html,NEWS AIIB - All Streams,aiib,NA
87f4bf60,2018-05-28,EBRD Finances Infrastructure Investment Program,http://www.venturemagazine.me/2018/05/ebrd-finances-infrastructure-investment/,NEWS EBRD - All streams,ebrd,NA
ae84091f,2018-02-12,CPEC Western route to be completed by end of this year,https://tribune.com.pk/story/1633076/1-cpec-western-route-completed-end-year/,NEWS ADB - All Streams,adb,NA
cd8ff49c,2018-02-09,ADB to prepare work plan for BRT station at Numaish,https://dailytimes.com.pk/198970/adb-prepare-work-plan-brt-station-numaish/,NEWS ADB - All Streams,adb,pakistan
5544a6bd,2018-03-15,"ADB, India Sign $120 Million Loan to Improve Rail Infrastructure",http://feedproxy.google.com/~r/adb_news/~3/DmnxusUJlMc/adb-india-sign-120-million-loan-improve-rail-infrastructure,NEWS ADB - All Streams,adb,NA
c5be4f3e,2018-05-17,Public Works Defends Itself Over Highway Construction Delays,https://www.tolonews.com/business/public-works-defends-itself-over-highway-construction-delays,NEWS ADB - All Streams,adb,NA
f58d4bf3,2018-05-19,$210 million ADB loan to end water scarcity in dry zone,http://www.sundayobserver.lk/2018/05/20/business/210-million-adb-loan-end-water-scarcity-dry-zone,NEWS ADB - All Streams,adb,NA
8ad3024b,2018-02-23,Widodo: Toxic river may be clean enough to drink within 7 years,http://www.asahi.com/ajw/articles/AJ201802230053.html,NEWS ADB - All Streams,adb,NA
ec0c1d0e,2018-05-18,A Total Investment USD â€“ 675 mn For Mahaweli Water Security Investment Program,http://www.asiantribune.com/node/91867,NEWS ADB - All Streams,adb,NA
98aa29ea,2018-01-30,EBRD tackling solid waste management problem in Khujand,https://akipress.com/news:601587/,NEWS EBRD - All streams,ebrd,NA
